Sesión;Usuario;Fecha y hora;Tiempo desde inicio (s);Velocidad (km/h);Potencia (W);Cadencia (rpm);Pulso (bpm);Pendiente (%);Marcha virtual;Relación;Elevación (m);Latitud;Longitud;Distancia (km)
23;DR;2026-09-06T11:09:27.254Z;46.8;24.82;110;75;82;-2.54;7;2.08;68.6;43.317814;-1.929720;0.000
23;DR;2026-09-06T11:09:28.235Z;47.8;25.09;121;76;83;-2.54;7;2.08;68.6;43.317814;-1.929720;0.003
23;DR;2026-09-06T11:09:29.247Z;48.8;25.50;108;77;83;-2.54;7;2.08;68.0;43.317968;-1.929519;0.011
23;DR;2026-09-06T11:09:30.237Z;49.8;26.02;117;78;84;-2.54;7;2.08;68.0;43.317968;-1.929519;0.018
23;DR;2026-09-06T11:09:31.236Z;50.8;26.22;93;78;85;-1.55;7;2.08;68.0;43.317968;-1.929519;0.025
23;DR;2026-09-06T11:09:32.236Z;51.8;26.31;103;80;85;-1.55;7;2.08;68.2;43.318179;-1.929179;0.032
23;DR;2026-09-06T11:09:33.237Z;52.8;26.65;112;83;85;-0.55;7;2.08;68.2;43.318179;-1.929179;0.040
23;DR;2026-09-06T11:09:34.237Z;53.8;26.34;102;78;86;-0.55;7;2.08;68.2;43.318179;-1.929179;0.047
23;DR;2026-09-06T11:09:35.238Z;54.8;24.59;17;72;89;0.16;7;2.08;68.2;43.318179;-1.929179;0.054
23;DR;2026-09-06T11:09:36.244Z;55.8;22.28;5;76;86;0.16;7;2.08;68.2;43.318179;-1.929179;0.061
23;DR;2026-09-06T11:09:37.290Z;56.8;19.91;5;76;86;0.68;7;2.08;68.4;43.318256;-1.929021;0.067
23;DR;2026-09-06T11:09:38.236Z;57.8;17.51;11;70;86;0.68;7;2.08;68.4;43.318256;-1.929021;0.072
23;DR;2026-09-06T11:09:39.240Z;58.8;14.90;11;70;85;0.10;7;2.08;68.4;43.318256;-1.929021;0.076
23;DR;2026-09-06T11:09:40.236Z;59.8;12.06;0;0;85;0.10;7;2.08;68.4;43.318312;-1.928869;0.080
23;DR;2026-09-06T11:09:41.238Z;60.8;9.69;7;46;85;0.00;7;2.08;68.4;43.318312;-1.928869;0.083
23;DR;2026-09-06T11:09:42.240Z;61.8;7.92;7;46;84;0.00;7;2.08;68.4;43.318312;-1.928869;0.085
23;DR;2026-09-06T11:09:43.238Z;62.8;6.37;0;0;83;-0.58;7;2.08;68.4;43.318312;-1.928869;0.087
23;DR;2026-09-06T11:09:44.245Z;63.8;4.93;0;0;83;-0.58;7;2.08;68.4;43.318312;-1.928869;0.089
23;DR;2026-09-06T11:09:45.254Z;64.8;3.61;0;0;82;-1.07;7;2.08;68.4;43.318312;-1.928869;0.090
23;DR;2026-09-06T11:09:46.240Z;65.8;2.40;0;0;82;-1.07;7;2.08;68.4;43.318321;-1.928848;0.091
23;DR;2026-09-06T11:09:47.236Z;66.8;1.29;0;0;82;-1.34;7;2.08;68.4;43.318321;-1.928848;0.091
23;DR;2026-09-06T11:09:48.256Z;67.8;0.76;0;0;82;-1.34;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:49.250Z;68.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:50.236Z;69.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:51.244Z;70.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:52.254Z;71.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:53.244Z;72.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:54.254Z;73.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:55.240Z;74.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:56.236Z;75.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:57.240Z;76.8;0.00;0;0;82;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:09:58.243Z;77.8;0.00;0;0;84;-1.35;7;2.08;68.2;43.318375;-1.928681;0.092
23;DR;2026-09-06T11:10:04.246Z;83.8;3.65;0;0;84;-1.35;7;2.08;68.2;43.318375;-1.928681;0.095
23;DR;2026-09-06T11:10:05.240Z;84.8;7.42;0;21;83;-1.35;7;2.08;68.2;43.318375;-1.928681;0.096
23;DR;2026-09-06T11:10:06.242Z;85.8;13.12;122;20;83;-1.35;7;2.08;68.2;43.318375;-1.928681;0.099
23;DR;2026-09-06T11:10:07.238Z;86.8;19.07;195;35;83;-0.35;7;2.08;68.2;43.318375;-1.928681;0.104
23;DR;2026-09-06T11:10:08.243Z;87.8;23.15;220;58;83;-0.35;7;2.08;68.2;43.318375;-1.928681;0.110
23;DR;2026-09-06T11:10:09.250Z;88.8;25.78;184;76;84;0.12;7;2.08;68.4;43.318423;-1.928595;0.116
23;DR;2026-09-06T11:10:10.244Z;89.8;27.09;127;80;84;0.12;7;2.08;68.2;43.318526;-1.928455;0.124
23;DR;2026-09-06T11:10:11.240Z;90.8;27.53;138;83;85;-0.85;7;2.08;68.2;43.318526;-1.928455;0.131
23;DR;2026-09-06T11:10:12.235Z;91.8;25.85;95;72;85;-0.85;7;2.08;68.2;43.318660;-1.928246;0.139
23;DR;2026-09-06T11:10:13.250Z;92.8;22.99;95;72;86;0.00;7;2.08;68.2;43.318660;-1.928246;0.146
23;DR;2026-09-06T11:10:14.240Z;93.8;22.35;7;57;87;0.00;7;2.08;68.2;43.318660;-1.928246;0.152
23;DR;2026-09-06T11:10:15.243Z;94.8;24.16;199;63;85;-0.19;7;2.08;68.2;43.318660;-1.928246;0.158
23;DR;2026-09-06T11:10:16.236Z;95.8;26.00;150;78;85;-0.19;7;2.08;68.2;43.318705;-1.928200;0.165
23;DR;2026-09-06T11:10:17.250Z;96.8;26.85;144;80;86;-0.80;7;2.08;68.0;43.318919;-1.928109;0.173
23;DR;2026-09-06T11:10:18.238Z;97.8;27.13;113;82;87;-0.80;7;2.08;68.0;43.318919;-1.928109;0.180
23;DR;2026-09-06T11:10:19.238Z;98.8;27.10;104;81;87;-0.34;6;1.79;68.0;43.318919;-1.928109;0.188
23;DR;2026-09-06T11:10:20.235Z;99.8;27.03;87;83;88;-0.34;6;1.79;68.0;43.319104;-1.928191;0.195
23;DR;2026-09-06T11:10:21.247Z;100.8;26.94;103;84;88;0.00;6;1.79;68.0;43.319104;-1.928191;0.203
23;DR;2026-09-06T11:10:22.238Z;101.8;26.92;103;84;88;0.00;6;1.79;68.0;43.319104;-1.928191;0.210
23;DR;2026-09-06T11:10:23.248Z;102.8;26.81;118;81;89;-0.96;6;1.79;67.8;43.319168;-1.928235;0.218
23;DR;2026-09-06T11:10:24.240Z;103.8;26.68;126;82;92;-0.96;6;1.79;67.8;43.319334;-1.928393;0.225
23;DR;2026-09-06T11:10:25.239Z;104.8;26.91;130;80;89;0.00;6;1.79;67.8;43.319334;-1.928393;0.232
23;DR;2026-09-06T11:10:26.254Z;105.8;27.27;111;82;89;0.00;6;1.79;67.8;43.319334;-1.928393;0.240
23;DR;2026-09-06T11:10:27.237Z;106.8;27.21;120;107;89;-1.00;7;2.08;67.6;43.319381;-1.928465;0.247
23;DR;2026-09-06T11:10:28.235Z;107.8;27.05;132;109;89;-1.00;7;2.08;66.4;43.319454;-1.928636;0.255
23;DR;2026-09-06T11:10:29.242Z;108.8;27.24;140;86;89;-2.00;7;2.08;66.4;43.319454;-1.928636;0.263
23;DR;2026-09-06T11:10:30.247Z;109.8;27.62;117;81;90;-2.00;7;2.08;65.0;43.319510;-1.928845;0.270
23;DR;2026-09-06T11:10:31.238Z;110.8;27.78;100;81;90;-3.00;7;2.08;65.0;43.319510;-1.928845;0.278
23;DR;2026-09-06T11:10:32.239Z;111.8;27.71;99;85;90;-3.00;7;2.08;65.0;43.319510;-1.928845;0.286
23;DR;2026-09-06T11:10:33.240Z;112.8;27.60;92;84;91;-4.00;7;2.08;64.4;43.319533;-1.928952;0.293
23;DR;2026-09-06T11:10:34.239Z;113.8;27.55;95;85;91;-4.00;8;2.38;63.2;43.319559;-1.929066;0.301
23;DR;2026-09-06T11:10:35.246Z;114.8;27.70;109;86;91;-5.00;8;2.38;61.8;43.319605;-1.929396;0.309
23;DR;2026-09-06T11:10:36.251Z;115.8;27.73;96;84;91;-5.00;8;2.38;61.8;43.319605;-1.929396;0.316
23;DR;2026-09-06T11:10:37.251Z;116.8;27.68;101;84;92;-5.37;8;2.38;61.8;43.319605;-1.929396;0.324
23;DR;2026-09-06T11:10:38.240Z;117.8;27.62;95;85;92;-5.37;8;2.38;60.4;43.319608;-1.929682;0.332
23;DR;2026-09-06T11:10:39.243Z;118.8;27.52;94;84;92;-6.05;8;2.38;60.4;43.319608;-1.929682;0.339
23;DR;2026-09-06T11:10:40.253Z;119.8;27.56;102;84;92;-6.05;8;2.38;60.4;43.319608;-1.929682;0.347
23;DR;2026-09-06T11:10:41.238Z;120.8;27.56;97;84;92;-5.06;8;2.38;60.4;43.319608;-1.929682;0.355
23;DR;2026-09-06T11:10:42.249Z;121.8;27.61;103;85;92;-5.06;8;2.38;60.0;43.319608;-1.929847;0.362
23;DR;2026-09-06T11:10:43.235Z;122.8;27.78;108;85;92;-6.05;8;2.38;59.2;43.319643;-1.929992;0.370
23;DR;2026-09-06T11:10:44.235Z;123.8;27.81;105;84;92;-6.05;8;2.38;59.2;43.319643;-1.929992;0.378
23;DR;2026-09-06T11:10:45.245Z;124.8;27.73;97;85;92;-7.06;8;2.38;58.0;43.319755;-1.929998;0.385
23;DR;2026-09-06T11:10:46.247Z;125.8;27.72;99;86;92;-7.06;8;2.38;58.0;43.319755;-1.929998;0.393
23;DR;2026-09-06T11:10:47.249Z;126.8;27.83;108;84;92;-6.06;8;2.38;57.0;43.319769;-1.929907;0.401
23;DR;2026-09-06T11:10:48.238Z;127.8;27.80;94;83;92;-6.06;8;2.38;56.4;43.319783;-1.929727;0.409
23;DR;2026-09-06T11:10:49.249Z;128.8;27.77;109;87;92;-5.60;8;2.38;56.4;43.319783;-1.929727;0.416
23;DR;2026-09-06T11:10:50.239Z;129.8;27.85;100;86;92;-5.60;8;2.38;56.0;43.319794;-1.929634;0.424
23;DR;2026-09-06T11:10:51.237Z;130.8;27.89;101;85;92;-4.60;8;2.38;55.4;43.319814;-1.929538;0.432
23;DR;2026-09-06T11:10:52.239Z;131.8;27.99;105;86;92;-4.60;8;2.38;54.2;43.319965;-1.929118;0.439
23;DR;2026-09-06T11:10:53.249Z;132.8;28.00;103;85;92;-3.60;8;2.38;54.2;43.319965;-1.929118;0.447
23;DR;2026-09-06T11:10:54.236Z;133.8;27.91;97;84;92;-3.60;8;2.38;54.2;43.319965;-1.929118;0.455
23;DR;2026-09-06T11:10:55.249Z;134.8;27.92;98;86;92;-4.60;8;2.38;54.2;43.319965;-1.929118;0.463
23;DR;2026-09-06T11:10:56.250Z;135.8;28.02;116;86;92;-4.60;8;2.38;52.8;43.320017;-1.929016;0.471
23;DR;2026-09-06T11:10:57.248Z;136.8;28.02;94;85;92;-5.60;8;2.38;52.8;43.320017;-1.929016;0.478
23;DR;2026-09-06T11:10:58.236Z;137.8;28.05;108;84;92;-5.60;8;2.38;51.2;43.320163;-1.928688;0.486
23;DR;2026-09-06T11:10:59.236Z;138.8;28.20;108;86;92;-5.15;8;2.38;51.2;43.320163;-1.928688;0.494
23;DR;2026-09-06T11:11:00.249Z;139.8;28.35;103;86;92;-5.15;9;2.94;51.2;43.320163;-1.928688;0.502
23;DR;2026-09-06T11:11:01.236Z;140.8;28.61;117;87;92;-5.46;9;2.94;51.2;43.320163;-1.928688;0.510
23;DR;2026-09-06T11:11:02.237Z;141.8;28.82;113;89;92;-5.46;9;2.94;50.6;43.320204;-1.928566;0.518
23;DR;2026-09-06T11:11:03.236Z;142.8;28.77;94;87;92;-4.86;10;3.33;50.0;43.320242;-1.928435;0.526
23;DR;2026-09-06T11:11:04.255Z;143.8;28.76;116;87;91;-4.86;10;3.33;50.0;43.320242;-1.928435;0.534
23;DR;2026-09-06T11:11:05.239Z;144.8;28.74;94;88;92;-4.23;10;3.33;49.2;43.320273;-1.928295;0.542
23;DR;2026-09-06T11:11:06.244Z;145.8;28.71;102;89;91;-4.23;10;3.33;48.8;43.320287;-1.928153;0.550
23;DR;2026-09-06T11:11:07.240Z;146.8;28.90;114;89;92;-5.23;10;3.33;48.0;43.320273;-1.928006;0.558
23;DR;2026-09-06T11:11:08.255Z;147.8;28.97;102;87;92;-5.23;10;3.33;48.0;43.320273;-1.928006;0.566
23;DR;2026-09-06T11:11:09.246Z;148.8;28.89;105;88;92;-4.23;10;3.33;47.6;43.320241;-1.927863;0.574
23;DR;2026-09-06T11:11:10.237Z;149.8;28.82;106;88;92;-4.23;10;3.33;46.2;43.320162;-1.927567;0.582
23;DR;2026-09-06T11:11:11.237Z;150.8;28.69;92;87;92;-4.85;10;3.33;46.2;43.320162;-1.927567;0.590
23;DR;2026-09-06T11:11:12.236Z;151.8;28.62;107;87;92;-4.85;10;3.33;46.2;43.320162;-1.927567;0.598
23;DR;2026-09-06T11:11:13.243Z;152.8;28.63;102;87;92;-4.86;10;3.33;46.2;43.320162;-1.927567;0.606
23;DR;2026-09-06T11:11:14.254Z;153.8;28.57;95;88;92;-4.86;10;3.33;44.8;43.320060;-1.927286;0.614
23;DR;2026-09-06T11:11:15.239Z;154.8;28.56;104;88;92;-4.86;10;3.33;44.8;43.320060;-1.927286;0.621
23;DR;2026-09-06T11:11:16.245Z;155.8;28.73;113;88;91;-4.86;10;3.33;44.8;43.320060;-1.927286;0.629
23;DR;2026-09-06T11:11:17.241Z;156.8;28.88;105;87;91;-3.86;10;3.33;44.4;43.319933;-1.927060;0.637
23;DR;2026-09-06T11:11:18.246Z;157.8;29.14;114;97;91;-3.86;10;3.33;44.4;43.319933;-1.927060;0.646
23;DR;2026-09-06T11:11:19.242Z;158.8;29.90;157;93;91;-3.57;10;3.33;44.4;43.319933;-1.927060;0.654
23;DR;2026-09-06T11:11:20.248Z;159.8;30.57;120;80;91;-3.57;10;3.33;43.4;43.319848;-1.926819;0.662
23;DR;2026-09-06T11:11:21.244Z;160.8;30.64;102;84;91;-4.57;10;3.33;43.4;43.319848;-1.926819;0.671
23;DR;2026-09-06T11:11:22.249Z;161.8;30.67;108;87;90;-4.57;10;3.33;42.6;43.319820;-1.926697;0.679
23;DR;2026-09-06T11:11:23.245Z;162.8;31.09;134;88;90;-5.20;10;3.33;42.6;43.319820;-1.926697;0.688
23;DR;2026-09-06T11:11:24.240Z;163.8;31.52;145;88;90;-5.20;10;3.33;42.0;43.319826;-1.926570;0.696
23;DR;2026-09-06T11:11:25.245Z;164.8;31.46;93;87;90;-4.20;10;3.33;41.6;43.319841;-1.926436;0.705
23;DR;2026-09-06T11:11:26.248Z;165.8;31.05;98;87;90;-4.20;10;3.33;41.0;43.319952;-1.926220;0.714
23;DR;2026-09-06T11:11:27.237Z;166.8;30.79;107;89;89;-3.20;10;3.33;41.0;43.319952;-1.926220;0.722
23;DR;2026-09-06T11:11:28.238Z;167.8;30.73;115;88;89;-3.20;10;3.33;40.4;43.320020;-1.926139;0.731
23;DR;2026-09-06T11:11:29.248Z;168.8;30.79;115;85;90;-4.21;10;3.33;40.4;43.320020;-1.926139;0.740
23;DR;2026-09-06T11:11:30.254Z;169.8;30.83;114;86;90;-4.21;10;3.33;39.2;43.320087;-1.926054;0.748
23;DR;2026-09-06T11:11:31.249Z;170.8;30.82;108;87;91;-3.94;10;3.33;38.4;43.320217;-1.925923;0.757
23;DR;2026-09-06T11:11:32.256Z;171.8;30.71;107;87;91;-3.94;10;3.33;38.4;43.320217;-1.925923;0.765
23;DR;2026-09-06T11:11:33.249Z;172.8;30.67;108;89;91;-4.56;10;3.33;38.0;43.320279;-1.925882;0.774
23;DR;2026-09-06T11:11:34.236Z;173.8;30.76;122;87;91;-4.56;10;3.33;37.2;43.320415;-1.925839;0.782
23;DR;2026-09-06T11:11:35.242Z;174.8;30.77;106;87;91;-5.56;10;3.33;37.2;43.320415;-1.925839;0.791
23;DR;2026-09-06T11:11:36.247Z;175.8;30.76;116;87;91;-5.56;10;3.33;36.6;43.320482;-1.925846;0.799
23;DR;2026-09-06T11:11:37.253Z;176.8;30.73;112;87;91;-4.55;10;3.33;35.8;43.320646;-1.925922;0.808
23;DR;2026-09-06T11:11:38.239Z;177.8;30.66;112;89;91;-4.55;10;3.33;35.8;43.320646;-1.925922;0.816
23;DR;2026-09-06T11:11:39.236Z;178.8;30.85;130;88;91;-3.56;10;3.33;35.2;43.320719;-1.925967;0.825
23;DR;2026-09-06T11:11:40.250Z;179.8;30.99;100;84;91;-3.56;10;3.33;35.0;43.320783;-1.926004;0.834
23;DR;2026-09-06T11:11:41.236Z;180.8;30.78;100;87;91;-3.54;10;3.33;34.4;43.320902;-1.926047;0.842
23;DR;2026-09-06T11:11:42.241Z;181.8;30.58;113;92;91;-3.54;10;3.33;34.2;43.320957;-1.926031;0.851
23;DR;2026-09-06T11:11:43.237Z;182.8;30.58;114;88;92;-4.54;10;3.33;33.4;43.321052;-1.925928;0.859
23;DR;2026-09-06T11:11:44.243Z;183.8;30.63;116;88;92;-4.54;10;3.33;33.4;43.321052;-1.925928;0.868
23;DR;2026-09-06T11:11:45.238Z;184.8;30.63;107;86;92;-5.54;10;3.33;33.0;43.321085;-1.925846;0.876
23;DR;2026-09-06T11:11:46.243Z;185.8;30.55;110;86;92;-5.54;10;3.33;31.8;43.321108;-1.925657;0.885
23;DR;2026-09-06T11:11:47.237Z;186.8;30.47;108;86;92;-6.54;10;3.33;31.0;43.321117;-1.925545;0.893
23;DR;2026-09-06T11:11:48.238Z;187.8;30.33;102;86;92;-6.54;10;3.33;30.4;43.321132;-1.925423;0.902
23;DR;2026-09-06T11:11:49.241Z;188.8;30.26;117;88;91;-5.54;10;3.33;30.4;43.321132;-1.925423;0.910
23;DR;2026-09-06T11:11:50.236Z;189.8;30.36;114;86;91;-5.54;10;3.33;29.2;43.321168;-1.925178;0.918
23;DR;2026-09-06T11:11:51.236Z;190.8;30.49;120;86;91;-6.54;10;3.33;29.2;43.321168;-1.925178;0.927
23;DR;2026-09-06T11:11:52.237Z;191.8;30.51;101;85;91;-6.54;10;3.33;26.4;43.321204;-1.924913;0.935
23;DR;2026-09-06T11:11:53.242Z;192.8;30.45;111;85;92;-7.54;10;3.33;26.4;43.321204;-1.924913;0.944
23;DR;2026-09-06T11:11:54.237Z;193.8;30.52;114;86;92;-7.54;10;3.33;26.4;43.321204;-1.924913;0.952
23;DR;2026-09-06T11:11:55.240Z;194.8;30.56;115;86;92;-6.75;10;3.33;24.6;43.321243;-1.924627;0.961
23;DR;2026-09-06T11:11:56.235Z;195.8;30.50;110;86;92;-6.75;10;3.33;24.6;43.321243;-1.924627;0.969
23;DR;2026-09-06T11:11:57.235Z;196.8;30.50;113;88;92;-5.75;10;3.33;23.8;43.321260;-1.924473;0.978
23;DR;2026-09-06T11:11:58.241Z;197.8;30.58;123;91;92;-5.75;10;3.33;23.8;43.321260;-1.924473;0.986
23;DR;2026-09-06T11:11:59.246Z;198.8;30.69;124;106;92;-6.12;10;3.33;22.8;43.321270;-1.924315;0.995
23;DR;2026-09-06T11:12:00.237Z;199.8;30.64;107;102;92;-6.12;10;3.33;21.6;43.321276;-1.923995;1.003
23;DR;2026-09-06T11:12:01.238Z;200.8;30.54;111;86;92;-5.12;10;3.33;21.6;43.321276;-1.923995;1.012
23;DR;2026-09-06T11:12:02.244Z;201.8;30.49;114;112;92;-5.12;10;3.33;21.6;43.321276;-1.923995;1.020
23;DR;2026-09-06T11:12:03.240Z;202.8;30.48;113;106;92;-4.12;10;3.33;21.4;43.321275;-1.923849;1.029
23;DR;2026-09-06T11:12:04.255Z;203.8;30.41;107;83;92;-4.12;10;3.33;21.4;43.321275;-1.923849;1.037
23;DR;2026-09-06T11:12:05.247Z;204.8;30.30;105;85;92;-3.12;10;3.33;21.8;43.321267;-1.923581;1.046
23;DR;2026-09-06T11:12:06.236Z;205.8;30.30;108;86;92;-3.12;10;3.33;21.8;43.321267;-1.923581;1.054
23;DR;2026-09-06T11:12:07.245Z;206.8;30.35;117;118;92;-2.12;10;3.33;21.6;43.321263;-1.923334;1.062
23;DR;2026-09-06T11:12:08.236Z;207.8;30.41;115;120;92;-2.12;10;3.33;21.6;43.321263;-1.923334;1.071
23;DR;2026-09-06T11:12:09.249Z;208.8;30.39;105;86;92;-3.12;10;3.33;21.6;43.321263;-1.923334;1.079
23;DR;2026-09-06T11:12:10.247Z;209.8;30.31;110;83;92;-3.12;10;3.33;20.6;43.321241;-1.923067;1.088
23;DR;2026-09-06T11:12:11.244Z;210.8;30.31;111;88;92;-4.12;10;3.33;20.6;43.321241;-1.923067;1.096
23;DR;2026-09-06T11:12:12.250Z;211.8;30.41;127;87;92;-4.12;10;3.33;18.6;43.321202;-1.922776;1.105
23;DR;2026-09-06T11:12:13.251Z;212.8;30.47;108;88;92;-5.12;10;3.33;18.6;43.321202;-1.922776;1.113
23;DR;2026-09-06T11:12:14.247Z;213.8;30.37;107;105;93;-5.12;10;3.33;18.6;43.321202;-1.922776;1.121
23;DR;2026-09-06T11:12:15.247Z;214.8;30.31;115;127;93;-5.73;10;3.33;17.0;43.321136;-1.922485;1.130
23;DR;2026-09-06T11:12:16.242Z;215.8;30.33;111;113;93;-5.73;10;3.33;17.0;43.321136;-1.922485;1.138
23;DR;2026-09-06T11:12:17.238Z;216.8;30.37;117;86;92;-4.73;10;3.33;17.0;43.321136;-1.922485;1.147
23;DR;2026-09-06T11:12:18.242Z;217.8;30.36;110;84;92;-4.73;10;3.33;16.0;43.321053;-1.922062;1.155
23;DR;2026-09-06T11:12:19.239Z;218.8;30.31;111;85;92;-3.73;10;3.33;16.0;43.321053;-1.922062;1.164
23;DR;2026-09-06T11:12:20.245Z;219.8;30.33;111;85;92;-3.73;10;3.33;16.0;43.321053;-1.922062;1.172
23;DR;2026-09-06T11:12:21.251Z;220.8;30.34;112;86;92;-2.72;10;3.33;16.0;43.321053;-1.922062;1.181
23;DR;2026-09-06T11:12:22.236Z;221.8;30.36;112;86;92;-2.72;10;3.33;15.8;43.321034;-1.921926;1.189
23;DR;2026-09-06T11:12:23.252Z;222.8;30.38;112;86;92;-1.72;10;3.33;15.8;43.321034;-1.921926;1.197
23;DR;2026-09-06T11:12:24.244Z;223.8;30.38;114;86;92;-1.72;10;3.33;16.2;43.321000;-1.921793;1.206
23;DR;2026-09-06T11:12:25.244Z;224.8;30.35;110;85;92;-1.54;10;3.33;15.8;43.320884;-1.921558;1.214
23;DR;2026-09-06T11:12:26.239Z;225.8;30.33;114;86;92;-1.54;10;3.33;15.8;43.320884;-1.921558;1.223
23;DR;2026-09-06T11:12:27.240Z;226.8;30.39;111;88;92;-2.53;10;3.33;15.8;43.320884;-1.921558;1.231
23;DR;2026-09-06T11:12:28.240Z;227.8;30.54;123;85;92;-2.53;10;3.33;14.0;43.320762;-1.921319;1.239
23;DR;2026-09-06T11:12:29.239Z;228.8;30.81;132;124;91;-3.53;10;3.33;14.0;43.320762;-1.921319;1.248
23;DR;2026-09-06T11:12:30.239Z;229.8;30.95;113;108;91;-3.53;10;3.33;12.8;43.320648;-1.921064;1.257
23;DR;2026-09-06T11:12:31.247Z;230.8;30.88;110;96;91;-4.37;10;3.33;12.8;43.320648;-1.921064;1.265
23;DR;2026-09-06T11:12:32.242Z;231.8;30.80;113;87;90;-4.37;10;3.33;12.8;43.320648;-1.921064;1.274
23;DR;2026-09-06T11:12:33.237Z;232.8;30.72;107;88;91;-3.59;10;3.33;11.8;43.320527;-1.920810;1.282
23;DR;2026-09-06T11:12:34.243Z;233.8;30.68;113;87;91;-3.59;10;3.33;11.8;43.320527;-1.920810;1.291
23;DR;2026-09-06T11:12:35.236Z;234.8;30.64;115;86;91;-3.24;10;3.33;11.8;43.320527;-1.920810;1.299
23;DR;2026-09-06T11:12:36.246Z;235.8;30.53;103;115;91;-3.24;10;3.33;11.4;43.320449;-1.920694;1.308
23;DR;2026-09-06T11:12:37.251Z;236.8;30.47;117;144;91;-3.40;10;3.33;11.4;43.320449;-1.920694;1.316
23;DR;2026-09-06T11:12:38.247Z;237.8;30.52;116;114;91;-3.40;10;3.33;10.4;43.320315;-1.920443;1.325
23;DR;2026-09-06T11:12:39.241Z;238.8;30.58;118;86;92;-3.51;10;3.33;10.4;43.320315;-1.920443;1.333
23;DR;2026-09-06T11:12:40.247Z;239.8;30.63;113;87;92;-3.51;10;3.33;10.4;43.320315;-1.920443;1.342
23;DR;2026-09-06T11:12:41.236Z;240.8;30.59;107;86;92;-3.51;10;3.33;9.4;43.320192;-1.920183;1.350
23;DR;2026-09-06T11:12:42.249Z;241.8;30.51;108;86;92;-3.51;10;3.33;9.4;43.320192;-1.920183;1.359
23;DR;2026-09-06T11:12:43.244Z;242.8;30.65;129;90;92;-3.31;10;3.33;9.4;43.320192;-1.920183;1.367
23;DR;2026-09-06T11:12:44.237Z;243.8;30.88;129;88;92;-3.31;10;3.33;8.0;43.320008;-1.919794;1.376
23;DR;2026-09-06T11:12:45.245Z;244.8;30.86;109;85;92;-3.29;10;3.33;8.0;43.320008;-1.919794;1.384
23;DR;2026-09-06T11:12:46.251Z;245.8;30.68;109;85;92;-3.29;10;3.33;8.0;43.320008;-1.919794;1.393
23;DR;2026-09-06T11:12:47.236Z;246.8;30.56;108;85;92;-2.73;10;3.33;8.0;43.320008;-1.919794;1.401
23;DR;2026-09-06T11:12:48.246Z;247.8;30.40;105;87;92;-2.73;10;3.33;7.0;43.319818;-1.919406;1.410
23;DR;2026-09-06T11:12:49.248Z;248.8;30.36;112;88;92;-2.33;10;3.33;7.0;43.319818;-1.919406;1.418
23;DR;2026-09-06T11:12:50.241Z;249.8;30.54;124;89;92;-2.33;10;3.33;7.0;43.319818;-1.919406;1.427
23;DR;2026-09-06T11:12:51.248Z;250.8;30.76;127;86;92;-2.08;10;3.33;7.0;43.319818;-1.919406;1.435
23;DR;2026-09-06T11:12:52.244Z;251.8;30.88;115;85;92;-2.08;10;3.33;6.6;43.319641;-1.919023;1.444
23;DR;2026-09-06T11:12:53.240Z;252.8;30.89;116;87;92;-1.09;10;3.33;6.6;43.319641;-1.919023;1.452
23;DR;2026-09-06T11:12:54.246Z;253.8;30.90;116;93;92;-1.09;10;3.33;6.6;43.319641;-1.919023;1.461
23;DR;2026-09-06T11:12:55.246Z;254.8;30.87;114;109;91;-0.96;10;3.33;6.6;43.319641;-1.919023;1.470
23;DR;2026-09-06T11:12:56.237Z;255.8;30.88;118;102;91;-0.96;10;3.33;6.6;43.319641;-1.919023;1.478
23;DR;2026-09-06T11:12:57.240Z;256.8;30.80;107;86;91;-1.96;10;3.33;5.8;43.319496;-1.918634;1.487
23;DR;2026-09-06T11:12:58.248Z;257.8;30.69;113;88;91;-1.96;10;3.33;5.8;43.319496;-1.918634;1.495
23;DR;2026-09-06T11:12:59.244Z;258.8;30.66;109;87;92;-2.00;10;3.33;5.8;43.319496;-1.918634;1.504
23;DR;2026-09-06T11:13:00.239Z;259.8;30.65;119;85;92;-2.00;10;3.33;5.8;43.319496;-1.918634;1.512
23;DR;2026-09-06T11:13:01.251Z;260.8;30.51;107;86;92;-0.99;10;3.33;5.6;43.319311;-1.918136;1.521
